model_name,drift_name,feature_selector_name,learning_threshold,iteration,accuracy,drifts_detected,model_args,ticker
xgboost,adwin,selectkbest_sklearn,100,1,0.504,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,100,2,0.504,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,100,3,0.504,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,100,4,0.504,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,100,5,0.504,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,200,1,0.503,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,200,2,0.503,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,200,3,0.503,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,200,4,0.503,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,200,5,0.503,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,500,1,0.499,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,500,2,0.499,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,500,3,0.499,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,500,4,0.499,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,500,5,0.499,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,1000,1,0.501,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,1000,2,0.501,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,1000,3,0.501,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,1000,4,0.501,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,1000,5,0.501,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,2000,1,0.511,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,2000,2,0.511,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,2000,3,0.511,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,2000,4,0.511,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,2000,5,0.511,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,100,1,0.504,4,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,100,2,0.504,5,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,100,3,0.504,4,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,100,4,0.504,4,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,100,5,0.506,7,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,200,1,0.504,3,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,200,2,0.503,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,200,3,0.505,5,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,200,4,0.505,4,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,200,5,0.503,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,500,1,0.499,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,500,2,0.499,0,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,500,3,0.5,3,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,500,4,0.498,3,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,500,5,0.499,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,1000,1,0.5,4,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,1000,2,0.494,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,1000,3,0.499,5,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,1000,4,0.5,3,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,1000,5,0.503,4,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,2000,1,0.513,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,2000,2,0.512,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,2000,3,0.507,4,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,2000,4,0.519,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,kswin,selectkbest_sklearn,2000,5,0.503,4,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,100,1,0.504,36,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,100,2,0.504,36,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,100,3,0.504,36,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,100,4,0.504,36,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,100,5,0.504,36,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,200,1,0.503,35,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,200,2,0.503,35,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,200,3,0.503,35,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,200,4,0.503,35,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,200,5,0.503,35,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,500,1,0.499,34,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,500,2,0.499,34,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,500,3,0.499,34,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,500,4,0.499,34,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,500,5,0.499,34,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,1000,1,0.507,33,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,1000,2,0.507,33,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,1000,3,0.507,33,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,1000,4,0.507,33,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,1000,5,0.507,33,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,2000,1,0.503,29,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,2000,2,0.503,29,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,2000,3,0.503,29,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,2000,4,0.503,29,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,2000,5,0.503,29,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,100,1,0.504,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,100,2,0.504,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,100,3,0.504,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,100,4,0.504,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,100,5,0.504,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,200,1,0.503,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,200,2,0.503,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,200,3,0.503,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,200,4,0.503,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,200,5,0.503,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,500,1,0.501,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,500,2,0.501,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,500,3,0.501,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,500,4,0.501,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,500,5,0.501,1,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,1000,1,0.5,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,1000,2,0.5,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,1000,3,0.5,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,1000,4,0.5,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,1000,5,0.5,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,2000,1,0.506,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,2000,2,0.506,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,2000,3,0.506,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,2000,4,0.506,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,pagehinkley,selectkbest_sklearn,2000,5,0.506,2,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,100,1,0.507,9,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,100,2,0.507,9,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,100,3,0.507,9,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,100,4,0.507,9,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,100,5,0.507,9,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,200,1,0.506,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,200,2,0.506,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,200,3,0.506,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,200,4,0.506,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,200,5,0.506,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,500,1,0.499,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,500,2,0.499,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,500,3,0.499,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,500,4,0.499,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,500,5,0.499,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,1000,1,0.499,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,1000,2,0.499,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,1000,3,0.499,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,1000,4,0.499,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,1000,5,0.499,8,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,2000,1,0.506,7,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,2000,2,0.506,7,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,2000,3,0.506,7,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,2000,4,0.506,7,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,bollingerband,selectkbest_sklearn,2000,5,0.506,7,"n_estimators=100, max_depth=6, learning_rate=0.2",AAPL
xgboost,adwin,selectkbest_sklearn,100,1,0.504,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,100,2,0.504,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,100,3,0.504,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,100,4,0.504,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,100,5,0.504,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,200,1,0.503,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,200,2,0.503,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,200,3,0.503,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,200,4,0.503,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,200,5,0.503,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,500,1,0.499,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,500,2,0.499,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,500,3,0.499,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,500,4,0.499,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,500,5,0.499,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,1000,1,0.501,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,1000,2,0.501,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,1000,3,0.501,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,1000,4,0.501,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,1000,5,0.501,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,2000,1,0.511,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,2000,2,0.511,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,2000,3,0.511,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,2000,4,0.511,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,adwin,selectkbest_sklearn,2000,5,0.511,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,100,1,0.504,5,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,100,2,0.503,4,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,100,3,0.505,5,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,100,4,0.504,6,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,100,5,0.504,3,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,200,1,0.505,2,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,200,2,0.504,4,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,200,3,0.506,4,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,200,4,0.505,3,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,200,5,0.505,3,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,500,1,0.499,2,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,500,2,0.499,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,500,3,0.499,0,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,500,4,0.496,2,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,500,5,0.498,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,1000,1,0.499,5,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,1000,2,0.502,4,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,1000,3,0.498,4,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,1000,4,0.5,4,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,1000,5,0.5,4,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,2000,1,0.494,5,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,2000,2,0.501,2,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,2000,3,0.508,2,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,2000,4,0.512,2,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,kswin,selectkbest_sklearn,2000,5,0.512,2,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,100,1,0.504,36,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,100,2,0.504,36,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,100,3,0.504,36,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,100,4,0.504,36,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,100,5,0.504,36,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,200,1,0.503,35,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,200,2,0.503,35,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,200,3,0.503,35,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,200,4,0.503,35,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,200,5,0.503,35,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,500,1,0.499,34,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,500,2,0.499,34,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,500,3,0.499,34,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,500,4,0.499,34,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,500,5,0.499,34,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,1000,1,0.507,33,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,1000,2,0.507,33,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,1000,3,0.507,33,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,1000,4,0.507,33,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,1000,5,0.507,33,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,2000,1,0.503,29,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,2000,2,0.503,29,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,2000,3,0.503,29,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,2000,4,0.503,29,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,dummydriftdetector,selectkbest_sklearn,2000,5,0.503,29,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,100,1,0.504,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,100,2,0.504,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,100,3,0.504,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,100,4,0.504,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,100,5,0.504,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,200,1,0.503,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,200,2,0.503,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,200,3,0.503,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,200,4,0.503,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,200,5,0.503,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,500,1,0.501,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,500,2,0.501,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,500,3,0.501,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,500,4,0.501,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,500,5,0.501,1,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,1000,1,0.5,2,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,1000,2,0.5,2,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,1000,3,0.5,2,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,1000,4,0.5,2,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
xgboost,pagehinkley,selectkbest_sklearn,1000,5,0.5,2,"n_estimators=100, max_depth=9, learning_rate=0.01",AAPL
