model_name,drift_name,feature_selector_name,num_features,learning_threshold,iteration,accuracy,drifts_detected,model_args,ticker
hoeffdingtreeclassifier,kswin,selectkbest,10,500,3,0.518,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,selectkbest,10,500,4,0.519,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,selectkbest,10,500,5,0.514,7,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,10,500,1,0.517,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,10,500,2,0.517,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,10,500,3,0.517,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,10,500,4,0.517,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,10,500,5,0.517,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,10,500,1,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,10,500,2,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,10,500,3,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,10,500,4,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,10,500,5,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,10,500,1,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,10,500,2,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,10,500,3,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,10,500,4,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,10,500,5,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,10,500,1,0.521,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,10,500,2,0.52,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,10,500,3,0.518,3,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,10,500,4,0.52,3,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,10,500,5,0.522,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,10,500,1,0.518,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,10,500,2,0.518,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,10,500,3,0.518,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,10,500,4,0.518,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,10,500,5,0.518,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,10,500,1,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,10,500,2,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,10,500,3,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,10,500,4,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,10,500,5,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,selectkbest,15,500,1,0.522,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,selectkbest,15,500,2,0.522,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,selectkbest,15,500,3,0.522,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,selectkbest,15,500,4,0.522,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,selectkbest,15,500,5,0.522,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,selectkbest,15,500,1,0.52,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,selectkbest,15,500,2,0.521,3,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,selectkbest,15,500,3,0.523,3,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,selectkbest,15,500,4,0.517,6,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,selectkbest,15,500,5,0.523,3,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,15,500,1,0.523,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,15,500,2,0.523,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,15,500,3,0.523,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,15,500,4,0.523,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,15,500,5,0.523,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,15,500,1,0.523,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,15,500,2,0.523,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,15,500,3,0.523,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,15,500,4,0.523,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,15,500,5,0.523,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,15,500,1,0.523,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,15,500,2,0.523,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,15,500,3,0.523,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,15,500,4,0.523,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,15,500,5,0.523,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,15,500,1,0.517,5,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,15,500,2,0.519,6,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,15,500,3,0.517,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,15,500,4,0.517,5,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,15,500,5,0.508,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,15,500,1,0.524,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,15,500,2,0.524,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,15,500,3,0.524,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,15,500,4,0.524,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,15,500,5,0.524,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,15,500,1,0.517,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,15,500,2,0.517,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,15,500,3,0.517,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,15,500,4,0.517,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,15,500,5,0.517,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,selectkbest,20,500,1,0.515,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,selectkbest,20,500,2,0.515,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,selectkbest,20,500,3,0.515,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,selectkbest,20,500,4,0.515,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,selectkbest,20,500,5,0.515,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,selectkbest,20,500,1,0.52,3,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,selectkbest,20,500,2,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,selectkbest,20,500,3,0.514,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,selectkbest,20,500,4,0.514,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,selectkbest,20,500,5,0.52,5,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,20,500,1,0.519,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,20,500,2,0.519,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,20,500,3,0.519,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,20,500,4,0.519,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,selectkbest,20,500,5,0.519,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,20,500,1,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,20,500,2,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,20,500,3,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,20,500,4,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,selectkbest,20,500,5,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,20,500,1,0.522,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,20,500,2,0.522,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,20,500,3,0.522,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,20,500,4,0.522,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,adwin,tstat,20,500,5,0.522,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,20,500,1,0.518,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,20,500,2,0.524,5,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,20,500,3,0.526,5,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,20,500,4,0.515,7,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,kswin,tstat,20,500,5,0.518,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,20,500,1,0.526,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,20,500,2,0.526,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,20,500,3,0.526,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,20,500,4,0.526,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,pagehinkley,tstat,20,500,5,0.526,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,20,500,1,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,20,500,2,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,20,500,3,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,20,500,4,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
hoeffdingtreeclassifier,bollingerband,tstat,20,500,5,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,5,500,1,0.513,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,5,500,2,0.513,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,5,500,3,0.513,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,5,500,4,0.513,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,5,500,5,0.513,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,5,500,1,0.513,3,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,5,500,2,0.514,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,5,500,3,0.514,6,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,5,500,4,0.512,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,5,500,5,0.511,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,5,500,1,0.513,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,5,500,2,0.513,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,5,500,3,0.513,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,5,500,4,0.513,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,5,500,5,0.513,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,5,500,1,0.518,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,5,500,2,0.518,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,5,500,3,0.518,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,5,500,4,0.518,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,5,500,5,0.518,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,5,500,1,0.512,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,5,500,2,0.512,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,5,500,3,0.512,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,5,500,4,0.512,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,5,500,5,0.512,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,5,500,1,0.516,3,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,5,500,2,0.511,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,5,500,3,0.514,3,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,5,500,4,0.512,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,5,500,5,0.513,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,5,500,1,0.519,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,5,500,2,0.519,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,5,500,3,0.519,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,5,500,4,0.519,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,5,500,5,0.519,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,5,500,1,0.522,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,5,500,2,0.522,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,5,500,3,0.522,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,5,500,4,0.522,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,5,500,5,0.522,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,7,500,1,0.518,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,7,500,2,0.518,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,7,500,3,0.518,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,7,500,4,0.518,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,7,500,5,0.518,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,7,500,1,0.507,5,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,7,500,2,0.514,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,7,500,3,0.517,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,7,500,4,0.516,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,7,500,5,0.514,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,7,500,1,0.517,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,7,500,2,0.517,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,7,500,3,0.517,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,7,500,4,0.517,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,7,500,5,0.517,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,7,500,1,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,7,500,2,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,7,500,3,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,7,500,4,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,7,500,5,0.521,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,7,500,1,0.515,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,7,500,2,0.515,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,7,500,3,0.515,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,7,500,4,0.515,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,7,500,5,0.515,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,7,500,1,0.516,9,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,7,500,2,0.525,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,7,500,3,0.513,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,7,500,4,0.523,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,7,500,5,0.519,3,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,7,500,1,0.522,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,7,500,2,0.522,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,7,500,3,0.522,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,7,500,4,0.522,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,7,500,5,0.522,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,7,500,1,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,7,500,2,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,7,500,3,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,7,500,4,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,7,500,5,0.516,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,10,500,1,0.52,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,10,500,2,0.52,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,10,500,3,0.52,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,10,500,4,0.52,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,10,500,5,0.52,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,10,500,1,0.519,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,10,500,2,0.51,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,10,500,3,0.508,3,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,10,500,4,0.513,6,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,10,500,5,0.502,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,10,500,1,0.515,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,10,500,2,0.515,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,10,500,3,0.515,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,10,500,4,0.515,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,10,500,5,0.515,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,10,500,1,0.517,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,10,500,2,0.517,8,"grace_period=200, max_depth=None, delta=1e-07",AAPL
