ensemble_name,model_name,drift_name,feature_selector_name,learning_threshold,iteration,accuracy,drifts_detected,model_args,ticker,base_models_count
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,0,0.52,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,1,0.532,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,1,0.526,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,1,0.522,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,2,0.531,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,2,0.532,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,2,0.533,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,3,0.532,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,3,0.528,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,3,0.522,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,4,0.522,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,4,0.519,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,4,0.528,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,0,0.506,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,0,0.507,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,0,0.541,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,1,0.54,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,1,0.533,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,1,0.519,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,2,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,2,0.522,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,2,0.532,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,3,0.535,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,3,0.531,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,3,0.51,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,4,0.537,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,4,0.536,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,4,0.507,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,0,0.529,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,0,0.531,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,0,0.503,2,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,1,0.493,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,1,0.512,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,1,0.529,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,2,0.51,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,2,0.512,2,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,2,0.516,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,3,0.514,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,3,0.497,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,3,0.514,2,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,4,0.518,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,4,0.517,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,4,0.522,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,0,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,0,0.541,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,0,0.529,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,1,0.52,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,1,0.544,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,1,0.533,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,2,0.497,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,2,0.507,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,2,0.53,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,3,0.532,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,3,0.534,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,3,0.524,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,4,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,4,0.537,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,4,0.537,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,0,0.519,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,0,0.531,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,0,0.527,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,1,0.518,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,1,0.541,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,1,0.52,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,2,0.512,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,2,0.519,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,2,0.523,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,3,0.521,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,3,0.513,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,3,0.522,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,4,0.52,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,4,0.515,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,4,0.522,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,0,0.516,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,0,0.52,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,0,0.536,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,1,0.509,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,1,0.508,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,1,0.516,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,2,0.496,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,2,0.506,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,2,0.5,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,3,0.499,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,3,0.526,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,3,0.503,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,4,0.532,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,4,0.525,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,4,0.512,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,0,0.494,1,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,0,0.473,1,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,0,0.505,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,1,0.496,1,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,1,0.479,1,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,1,0.522,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,2,0.512,1,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,2,0.525,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,2,0.551,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,3,0.512,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,3,0.529,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,3,0.518,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,4,0.51,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,4,0.471,1,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,4,0.525,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,0,0.538,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,0,0.531,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,0,0.537,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,1,0.502,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,1,0.524,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,1,0.536,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,2,0.524,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,2,0.552,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,2,0.52,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,3,0.507,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,3,0.484,1,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,3,0.47,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,4,0.544,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,4,0.517,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,4,0.528,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,0,0.505,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,0,0.489,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,0,0.484,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,1,0.516,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,1,0.503,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,1,0.512,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,2,0.494,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,2,0.512,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,2,0.468,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,3,0.516,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,3,0.533,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,3,0.484,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,4,0.474,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,4,0.519,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,4,0.499,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,0,0.538,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,0,0.468,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,0,0.478,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,1,0.511,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,1,0.489,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,1,0.487,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,2,0.542,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,2,0.514,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,2,0.504,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,3,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,3,0.481,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,3,0.501,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,4,0.529,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,4,0.495,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,4,0.493,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,0,0.529,1,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,0,0.49,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,0,0.475,1,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,1,0.522,1,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,1,0.505,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,1,0.493,1,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,2,0.508,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,2,0.465,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,2,0.493,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,3,0.487,1,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,3,0.496,1,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,3,0.484,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,4,0.497,2,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,4,0.48,1,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,4,0.482,1,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,0,0.541,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,0,0.496,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,0,0.501,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,1,0.52,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,1,0.491,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,1,0.479,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,2,0.499,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,2,0.514,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,2,0.479,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,3,0.484,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,3,0.492,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,3,0.471,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,4,0.49,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,4,0.478,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,4,0.5,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,0,0.496,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,0,0.492,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,0,0.483,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,1,0.513,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,1,0.473,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,1,0.503,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,2,0.512,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,2,0.519,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,2,0.495,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,3,0.483,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,3,0.494,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,3,0.506,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,4,0.494,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,4,0.496,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,4,0.484,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,0,0.491,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,0,0.493,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,0,0.522,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,1,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,1,0.507,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,1,0.531,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,2,0.542,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,2,0.529,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,2,0.546,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,3,0.54,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,3,0.473,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,3,0.521,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,4,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,4,0.524,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,4,0.504,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,0,0.509,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,0,0.501,1,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,0,0.467,1,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,1,0.52,1,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,1,0.524,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,1,0.509,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,2,0.486,1,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,2,0.506,1,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,2,0.51,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,3,0.535,1,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,3,0.483,1,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,3,0.532,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,4,0.486,1,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,4,0.501,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,4,0.516,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,0,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,0,0.53,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,0,0.525,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,1,0.521,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,1,0.504,1,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,1,0.501,1,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,2,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,2,0.504,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,2,0.467,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,3,0.515,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,3,0.535,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,3,0.527,1,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,4,0.542,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,4,0.493,1,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,4,0.49,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,0,0.493,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,0,0.484,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,0,0.507,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,1,0.511,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,1,0.494,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,1,0.498,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,2,0.523,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,2,0.503,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,2,0.49,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,3,0.481,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,3,0.508,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,3,0.469,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,4,0.486,3,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,4,0.505,3,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,4,0.522,3,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,0,0.518,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,0,0.492,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,0,0.484,0,{},^SPX,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,1,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,1,0.483,0,{},^SPX,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,1,0.475,0,{},^SPX,8
