model_name,drift_name,feature_selector_name,num_features,learning_threshold,iteration,accuracy,drifts_detected,model_args,ticker
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,5,500,1,0.526,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,5,500,2,0.526,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,5,500,3,0.526,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,5,500,4,0.526,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,5,500,5,0.526,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,5,500,1,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,5,500,2,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,5,500,3,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,5,500,4,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,5,500,5,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,5,500,1,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,5,500,2,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,5,500,3,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,5,500,4,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,5,500,5,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,5,500,1,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,5,500,2,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,5,500,3,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,5,500,4,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,5,500,5,0.776,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,5,500,1,0.774,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,5,500,2,0.774,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,5,500,3,0.774,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,5,500,4,0.774,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,5,500,5,0.774,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,7,500,1,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,7,500,2,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,7,500,3,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,7,500,4,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,7,500,5,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,7,500,1,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,7,500,2,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,7,500,3,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,7,500,4,0.543,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,7,500,5,0.53,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,7,500,1,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,7,500,2,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,7,500,3,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,7,500,4,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,7,500,5,0.53,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,7,500,1,0.524,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,7,500,2,0.524,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,7,500,3,0.524,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,7,500,4,0.524,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,7,500,5,0.524,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,7,500,1,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,7,500,2,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,7,500,3,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,7,500,4,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,7,500,5,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,7,500,1,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,7,500,2,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,7,500,3,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,7,500,4,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,7,500,5,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,7,500,1,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,7,500,2,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,7,500,3,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,7,500,4,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,7,500,5,0.783,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,7,500,1,0.767,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,7,500,2,0.767,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,7,500,3,0.767,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,7,500,4,0.767,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,7,500,5,0.767,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,10,500,1,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,10,500,2,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,10,500,3,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,10,500,4,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,10,500,5,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,10,500,1,0.518,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,10,500,2,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,10,500,3,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,10,500,4,0.512,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,10,500,5,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,10,500,1,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,10,500,2,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,10,500,3,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,10,500,4,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,10,500,5,0.505,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,10,500,1,0.508,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,10,500,2,0.508,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,10,500,3,0.508,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,10,500,4,0.508,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,10,500,5,0.508,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,10,500,1,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,10,500,2,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,10,500,3,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,10,500,4,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,10,500,5,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,10,500,1,0.757,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,10,500,2,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,10,500,3,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,10,500,4,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,10,500,5,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,10,500,1,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,10,500,2,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,10,500,3,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,10,500,4,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,10,500,5,0.772,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,10,500,1,0.75,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,10,500,2,0.75,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,10,500,3,0.75,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,10,500,4,0.75,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,10,500,5,0.75,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,15,500,1,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,15,500,2,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,15,500,3,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,15,500,4,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,15,500,5,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,15,500,1,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,15,500,2,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,15,500,3,0.513,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,15,500,4,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,15,500,5,0.529,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,15,500,1,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,15,500,2,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,15,500,3,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,15,500,4,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,15,500,5,0.521,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,15,500,1,0.529,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,15,500,2,0.529,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,15,500,3,0.529,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,15,500,4,0.529,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,15,500,5,0.529,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,15,500,1,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,15,500,2,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,15,500,3,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,15,500,4,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,15,500,5,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,15,500,1,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,15,500,2,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,15,500,3,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,15,500,4,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,15,500,5,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,15,500,1,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,15,500,2,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,15,500,3,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,15,500,4,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,15,500,5,0.768,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,15,500,1,0.733,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,15,500,2,0.733,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,15,500,3,0.733,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,15,500,4,0.733,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,15,500,5,0.733,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,20,500,1,0.531,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,20,500,2,0.531,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,20,500,3,0.531,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,20,500,4,0.531,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,selectkbest,20,500,5,0.531,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,20,500,1,0.533,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,20,500,2,0.523,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,20,500,3,0.523,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,20,500,4,0.524,1,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,selectkbest,20,500,5,0.524,2,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,20,500,1,0.531,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,20,500,2,0.531,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,20,500,3,0.531,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,20,500,4,0.531,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,selectkbest,20,500,5,0.531,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,20,500,1,0.528,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,20,500,2,0.528,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,20,500,3,0.528,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,20,500,4,0.528,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,selectkbest,20,500,5,0.528,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,20,500,1,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,20,500,2,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,20,500,3,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,20,500,4,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,adwin,tstat,20,500,5,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,20,500,1,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,20,500,2,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,20,500,3,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,20,500,4,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,kswin,tstat,20,500,5,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,20,500,1,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,20,500,2,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,20,500,3,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,20,500,4,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,20,500,5,0.771,0,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,20,500,1,0.727,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,20,500,2,0.727,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,20,500,3,0.727,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,20,500,4,0.727,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
extremelyfastdecisiontreeclassifier,bollingerband,tstat,20,500,5,0.727,4,"grace_period=200, max_depth=None, delta=1e-07",AAPL
